grid_id,iso639,label
grid.412317.2,pt,Universidade Estadual de Feira de Santana
grid.412320.6,yo,Yunifásítì Olabisi Onabanjo
grid.412322.4,en,Montes Claros State University
grid.412323.5,pt,Universidade Estadual de Ponta Grossa
grid.412323.5,en,State University of Ponta Grossa
grid.412326.0,fi,Oulun yliopistollinen sairaala
grid.412327.1,pt,Universidade Estadual do Ceará
grid.412331.6,es,Universidad Estatal del Norte Fluminense
grid.412331.6,pt,Universidade Estadual do Norte Fluminense Darcy Ribeiro
grid.412333.4,es,Universidad Estatal del Sudoeste de Bahía
grid.412333.4,pt,Universidade Estadual do Sudoeste da Bahia
grid.412334.3,ja,大分大学
grid.412335.2,en,Federal University of Dourados Region
grid.412337.0,ja,大分大学医学部附属病院
grid.412338.f,ja,岡山県立大学
grid.412339.e,ja,佐賀大学
grid.412341.1,de,Kinderspital Zürich
grid.412344.4,es,Universidad Federal de Ciencias de la Salud de Porto Alegre
grid.412344.4,en,Health Sciences Federal University of Porto Alegre
grid.412345.5,fa,دانشگاه صنعتی سهند
grid.412347.7,de,Universitäts-Kinderpital beider Basel
grid.412352.3,pt,Universidade Federal de Mato Grosso do Sul
grid.412353.2,de,Universitätskinderklinik Bern
grid.412354.5,sv,Akademiska sjukhuset
grid.412355.4,sr,Univerzitetska dečja klinika u Beogradu
grid.412357.6,ko,삼육대학교
grid.412358.9,es,Universidad Simón Bolívar
grid.412362.0,fr,Université saint mary
grid.412363.1,fr,Université Saint-Paul
grid.412364.6,tr,Çanakkale Onsekiz Mart Üniversitesi
grid.412366.4,tr,Ordu Üniversitesi
grid.412367.5,sv,Universitetssjukhuset Örebro
grid.412368.a,fr,Université fédérale de l'abc
grid.412368.a,en,Federal University of ABC
grid.412369.b,en,Federal University of Acre
grid.412371.2,en,Federal University of Espírito Santo
grid.412372.1,ne,उडिसा कृषि एवं प्रौद्योगिकी विश्वविद्यालय
grid.412376.5,en,Federal University of Pampa
grid.412377.4,ja,埼玉医科大学国際医療センター
grid.412378.b,ja,大阪歯科大学
grid.412381.d,id,Universitas Sam Ratulangi
grid.412382.e,ja,大阪教育大学
grid.412386.a,en,Federal University of São Francisco Valley
grid.412391.c,en,Federal Rural University of Rio de Janeiro
grid.412392.f,ar,جامعة تكساس أي اند إم
grid.412393.e,en,Federal Rural University of Semi-Árido
grid.412394.9,ja,大阪大谷大学
grid.412395.8,en,Feevale University
grid.412400.3,ja,大阪体育大学
grid.412402.1,en,Positive University
grid.412403.0,en,Mackenzie Presbyterian University
grid.412406.5,ja,帝京大学ちば総合医療センター
grid.412409.a,en,University of San Francisco
grid.412413.1,ar,جامعة صنعاء
grid.412414.6,no,OsloMet – storbyuniversitetet
grid.412417.5,ko,상지대학교
grid.412418.a,hr,Sveučilišna klinička bolnica Mostar
grid.412419.b,ur,جامعہ عثمانیہ
grid.412419.b,te,ఉస్మానియా విశ్వవిద్యాలయము
grid.412419.b,ta,உசுமானியா பல்கலைக்கழகம்
grid.412419.b,ml,ഒസ്മാനിയ സർവകലാശാല
grid.412419.b,hi,उस्मानिया विश्वविद्यालय
grid.412419.b,fr,Université osmania
grid.412420.1,ru,Саратовский государственный медицинский университет
grid.412423.2,ta,"சண்முகா கலை, அறிவியல், தொழில்நுட்பம் மற்றும் ஆராய்ச்சி அகாதமி"
grid.412427.6,te,సత్యభామ విశ్వవిద్యాలయం
grid.412427.6,ta,சத்யபாமா ப‌ல்கலைக்கழகம்
grid.412434.4,th,มหาวิทยาลัยธรรมศาสตร์
grid.412435.5,th,โรงพยาบาลธรรมศาสตร์เฉลิมพระเกียรติ
grid.412436.6,pa,ਥਾਪਰ ਯੂਨੀਵਰਸਿਟੀ
grid.412437.7,nl,Hogeschool Gent
grid.412437.7,fr,Haute École de gand
grid.412439.9,ko,배재대학교
grid.412440.7,ga,Ospidéil na hOllscoile
grid.412442.5,sv,Högskolan i Borås
grid.412449.e,zh,中国医科大学
grid.412451.7,fr,Université de chieti
grid.412451.7,ca,Universitat Gabriele d'Annunzio
grid.412451.7,it,"Università degli Studi ""G. d'Annunzio"" Chieti-Pescara"
grid.412455.3,zh,欢迎访问南昌大学第二附属医院
grid.412457.1,pa,ਪਟਨਾ ਯੂਨੀਵਰਸਿਟੀ
grid.412457.1,hi,पटना विश्वविद्यालय
grid.412457.1,bn,পটনা বিশ্ববিদ্যালয়
grid.412460.5,ru,Санкт-Петербургский государственный медицинский университет имени академика И. П. Павлова
grid.412462.7,fa,دانشگاه پیام نور
grid.412464.1,pl,Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie
grid.412467.2,zh,中国医科大学附属盛京医院
grid.412468.d,de,Universitätsklinikum Schleswig-Holstein
grid.412469.c,de,Universitätsklinikum Greifswald
grid.412470.4,el,Οφθαλμολογικό Νοσοκομείο Αθηνών
grid.412471.5,de,Berufsgenossenschaftliches Universitätsklinikum Bergmannsheil
grid.412474.0,zh,北京大学肿瘤医院
grid.412475.1,fa,دانشگاه سمنان
grid.412476.2,ko,서경대학교
grid.412479.d,ko,보라매 병원
grid.412480.b,ko,분당 서울대병원
grid.412484.f,ko,서울대학교병원
grid.412485.e,ko,서울과학기술대학교
grid.412487.c,ko,서울여자대학교
grid.412488.3,hr,Klinički Bolnički Centar Sestre Milosrdnice
grid.412490.a,ta,பெரியார் பல்கலைக்கழகம்
grid.412491.b,fa,دانشگاه خلیج فارس
grid.412493.9,ja,摂南大学
grid.412494.e,ar,جامعة البتراء
grid.412495.f,uk,Севастопольський національний технічний університет
grid.412495.f,ru,Севастопольский национальный технический университет
grid.412496.c,ur,اسلامیہ یونیورسٹی بہاولپور
grid.412497.d,zh,范玉石医大学
grid.412497.d,vi,Trường Đại học Y khoa Phạm Ngọc Thạch
grid.412498.2,zh,陕西师范大学
grid.412500.2,zh,陕西理工学院
grid.412501.3,fa,دانشگاه شاهد
grid.412502.0,fa,دانشگاه شهید بهشتی
grid.412503.1,fa,دانشگاه شهید باهنر کرمان
grid.412504.6,fa,دانشگاه شهید چمران اهواز
grid.412505.7,fa,دانشگاه علوم پزشکی و خدمات بهداشتی درمانی شهید صدوقی یزد
grid.412506.4,bn,শাহজালাল বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয়
grid.412508.a,zh,山东科技大学
grid.412509.b,zh,山东理工大学
grid.412514.7,zh,上海海洋大学
grid.412515.6,zh,上海外国语大学
grid.412517.4,te,పాండిచ్చేరి విశ్వవిద్యాలయం
grid.412517.4,ta,புதுவைப் பல்கலைக்கழகம்
grid.412517.4,ml,പോണ്ടിച്ചേരി സർവകലാശാല
grid.412517.4,hi,पॉन्डिचेरी विश्वविद्यालय
grid.412518.b,zh,上海海事大学
grid.412519.a,fr,Université pontificale catholique du rio grande do sul
grid.412519.a,pt,Pontifícia Universidade Católica do Rio Grande do Sul
grid.412520.0,fr,Université pontificale catholique du minas gerais
grid.412520.0,en,Pontifical Catholic University of Minas Gerais
grid.412522.2,fr,Université pontificale catholique du paraná
grid.412522.2,es,Pontificia Universidad Católica de Paraná
grid.412522.2,en,Pontifical Catholic University of Paraná
grid.412523.3,zh,上海第九人民医院
grid.412525.5,it,Pontificia università cattolica argentina
grid.412525.5,fr,Université catholique argentine
grid.412525.5,de,Päpstliche Katholische Universität von Argentinien
grid.412525.5,es,"Pontificia Universidad Católica Argentina ""Santa María de los Buenos Aires"
grid.412527.7,en,Pontifical Catholic University of Ecuador
grid.412528.8,zh,上海市第六人民医院
grid.412529.9,en,Pontifical Catholic University of São Paulo
grid.412531.0,zh,上海师范大学
grid.412534.5,zh,广州医科大学附属第二医院
grid.412535.4,zh,上海第二工业大学
grid.412537.6,ta,மாநிலப் பல்கலைக்கழகம்
grid.412537.6,hi,प्रेसिडेंसी कॉलेज
grid.412537.6,bn,প্রেসিডেন্সি বিশ্ববিদ্যালয়
grid.412538.9,zh,上海第十人民医院
grid.412540.6,zh,上海中医药大学
grid.412542.4,zh,上海工程技术大学
grid.412543.5,zh,上海体育学院
grid.412544.2,zh,商丘师范学院
grid.412545.3,zh,山西农业大学
grid.412549.f,zh,韶关学院
grid.412551.6,zh,绍兴文理学院
grid.412553.4,fa,دانشگاه صنعتی شریف
grid.412564.0,zh,沈阳化工大学
grid.412565.1,ja,滋賀大学
grid.412567.3,ja,島根大学病院
grid.412571.4,fa,دانشگاه علوم پزشکی شیراز
grid.412573.6,fa,دانشگاه شیراز
grid.412574.1,ta,சிவாஜி பல்கலைக்கழகம்
grid.412576.3,ko,부경대학교
grid.412577.2,pa,ਪੰਜਾਬ ਐਗਰੀਕਲਚਰਲ ਯੂਨੀਵਰਸਿਟੀ
grid.412577.2,hi,पंजाब कृषि विश्वविद्यालय
grid.412579.c,ja,昭和薬科大学
grid.412580.a,pa,ਪੰਜਾਬੀ ਯੂਨੀਵਰਸਿਟੀ
grid.412580.a,hi,पंजाबी विश्वविद्यालय
grid.412581.b,de,Universität Witten/Herdecke
grid.412583.9,ja,昭和女子大学
grid.412586.c,ja,北九州市立大学
grid.412590.b,fr,Système de santé de l'université du michigan
grid.412591.a,ko,양산부산대학교병원
grid.412592.9,ru,Сибирский федеральный университет
grid.412593.8,ru,Сибирский государственный медицинский университет
grid.412600.1,zh,四川师范大学
grid.412601.0,zh,暨南大学附属第一医院
grid.412602.3,ar,جامعة القصيم
grid.412603.2,es,Universidad de Catar
grid.412603.2,ar,جامعة قطر
grid.412604.5,zh,南昌大学第一附属医院
grid.412605.4,zh,四川理工学院
grid.412606.7,fa,دانشگاه علوم پزشكي و خدمات درماني قزوین
grid.412607.6,pl,Uniwersytet Warmińsko-Mazurski w Olsztynie
grid.412608.9,zh,青岛农业大学
grid.412609.8,zh,青岛理工大学
grid.412610.0,zh,青岛科技大学
grid.412613.3,zh,齐齐哈尔医学院
grid.412614.4,zh,汕头大学医学院第一附属医院
grid.412616.6,zh,齐齐哈尔大学
grid.412620.3,th,มหาวิทยาลัยศิลปากร
grid.412621.2,ur,جامعہ قائداعظم
grid.412625.6,zh,厦门大学附属第一医院
grid.412629.a,uk,Таврійський національний університет імені В. І. Вернадського
grid.412629.a,ru,Таврический национальный университет имени В. И. Вернадского
grid.412629.a,pl,Tawrijski Uniwersytet Narodowy im. Władimira Wiernadskiego
grid.412631.3,zh,新疆医科大学第一附属医院
grid.412634.6,ms,Universiti Pengurusan Singapura
grid.412635.7,zh,中国传统医药的天津大学第一附属医院
grid.412636.4,zh,中国医科大学附属第一医院
grid.412638.a,zh,曲阜师范大学
grid.412643.6,zh,兰州大学第一医院: 欢迎您| 兰大一院
grid.412644.1,zh,中国医科大学附属第四医院
grid.412645.0,zh,天津医科大学总医院
grid.412651.5,zh,哈尔滨医科大学第三临床医学院
grid.412652.6,ar,مستشفى رفيق الحريري الجامعي‎‎
grid.412653.7,fa,دانشگاه علوم پزشکي رفسنجان
grid.412654.0,sv,Södertörns högskola
grid.412656.2,bn,রাজশাহী বিশ্ববিদ্যালয়
grid.412659.d,ar,جامعة سوهاج
grid.412660.7,th,มหาวิทยาลัยรามคำแหง
grid.412661.6,en,University of Yaoundé I
grid.412664.3,ja,創価大学
grid.412665.2,th,มหาวิทยาลัยรังสิต
grid.412666.1,mr,सोलापूर विद्यापीठ
grid.412667.0,so,Jaamacada Ummada Soomaaliyeed
grid.412667.0,it,Università nazionale somala
grid.412668.f,fa,دانشگاه رازی
grid.412670.6,ko,숙명여자대학교
grid.412671.7,fa,دانشگاه زابل
grid.412673.5,fa,دانشگاه زنجان
grid.412674.2,ko,순천향대학교
grid.412676.0,zh,江苏省人民医院
grid.412677.1,ko,순천향대학교 천안병원
grid.412680.9,hr,Sveučilište Josipa Jurja Strossmayera u Osijeku
grid.412681.8,ja,上智大学
grid.412683.a,zh,福建医科大学附属第一医院
grid.412684.d,cs,Ostravská univerzita v Ostravě
grid.412685.c,en,University Hospital Bratislava
grid.412687.e,fr,L'Hôpital d'Ottawa
grid.412688.1,sr,КБЦ Загреб
grid.412692.a,zh,中南民族大学
grid.412697.f,es,Universidad de Oriente - Santiago de Cuba
grid.412707.7,ar,جامعة جنوب الوادي
grid.412708.8,en,University of Tokyo Hospital
grid.412709.9,fr,Université de phoenix
grid.412709.9,es,Universidad de Phoenix
grid.412714.5,es,Hospital de Clínicas José de San Martín
grid.412716.7,sv,Högskolan Väst
grid.412719.8,zh,郑州大学第三附属医院
grid.412720.2,zh,西南林业大学
grid.412721.3,en,Split University Hospital Centre
grid.412723.1,zh,西南民族大学
grid.412728.a,zh,天津农学院
grid.412731.2,te,శ్రీ కృష్ణదేవరాయ విశ్వవిద్యాలయము
grid.412732.1,pl,Uniwersytet Przyrodniczo-Humanistyczny w Siedlcach
grid.412734.7,ta,சிறீ இராமச்சந்திரா மருத்துவக் கல்லூரி மற்றும் ஆய்வுக் கழகம்
grid.412734.7,hi,श्री रामचंद्र मेडिकल कालिज एवं अनुसंधान संस्थान
grid.412735.6,zh,天津师范大学
grid.412737.4,yo,Yunifásítì ìlú Ebute Harcourt
grid.412739.a,th,มหาวิทยาลัยศรีนครินทรวิโรฒ
grid.412740.4,sl,Univerza na Primorskem
grid.412740.4,it,Università del Litorale
grid.412741.5,ar,جامعة تشرين
grid.412742.6,ta,திரு. இராமசாமி நினைவுப் பல்கலைக்கழகம்
grid.412746.2,pa,ਰਾਜਸਥਾਨ ਯੂਨੀਵਰਸਿਟੀ
grid.412746.2,hi,राजस्थान विश्वविद्यालय
grid.412746.2,fr,Université du rajasthan
grid.412747.3,hi,स्वामी रामानंद तीर्थ मराठवाड़ा विश्वविद्यालय
grid.412749.d,tr,TOBB Ekonomi ve Teknoloji Üniversitesi
grid.412749.d,az,TOBB İqtisadiyyat və Texnologiya Universiteti
grid.412754.1,ja,東北福祉大学
grid.412755.0,ja,東北薬科大学
grid.412756.3,fr,Institut universitaire de sciences motrices
grid.412756.3,it,Università degli Studi di Roma Foro italico
