grid_id,relationship_type,related_grid_id
grid.417540.3,Child,grid.458383.1
grid.417540.3,Child,grid.476461.6
grid.417540.3,Child,grid.476308.e
grid.417540.3,Child,grid.418786.4
grid.417541.2,Parent,grid.4711.3
grid.417542.1,Related,grid.411524.7
grid.417542.1,Related,grid.412572.7
grid.417543.0,Related,grid.411490.9
grid.417547.4,Child,grid.450816.e
grid.417547.4,Child,grid.424695.8
grid.417547.4,Child,grid.473139.b
grid.417547.4,Child,grid.481649.6
grid.417547.4,Child,grid.481654.a
grid.417547.4,Child,grid.420743.6
grid.417547.4,Child,grid.480207.9
grid.417548.b,Parent,grid.451285.f
grid.417548.b,Child,grid.483009.6
grid.417548.b,Child,grid.463419.d
grid.417548.b,Child,grid.413759.d
grid.417548.b,Child,grid.483008.7
grid.417548.b,Child,grid.482913.5
grid.417548.b,Child,grid.483010.e
grid.417548.b,Child,grid.482927.2
grid.417548.b,Child,grid.478135.c
grid.417548.b,Child,grid.483011.f
grid.417548.b,Child,grid.483012.c
grid.417548.b,Child,grid.483014.a
grid.417548.b,Child,grid.483015.b
grid.417548.b,Child,grid.482914.2
grid.417548.b,Child,grid.482950.2
grid.417548.b,Child,grid.483016.8
grid.417548.b,Child,grid.472551.0
grid.417548.b,Child,grid.483017.9
grid.417551.3,Parent,grid.418751.e
grid.417553.1,Parent,grid.431335.3
grid.417553.1,Child,grid.270913.e
grid.417555.7,Parent,grid.417924.d
grid.417555.7,Child,grid.415140.5
grid.417562.3,Child,grid.476027.0
grid.417562.3,Child,grid.488500.1
grid.417564.5,Parent,grid.424970.c
grid.417569.8,Related,grid.32056.32
grid.417570.0,Child,grid.476715.6
grid.417570.0,Child,grid.476562.4
grid.417570.0,Child,grid.420733.1
grid.417570.0,Child,grid.486917.5
grid.417570.0,Child,grid.488326.3
grid.417570.0,Child,grid.476714.7
grid.417570.0,Child,grid.488323.6
grid.417570.0,Child,grid.438806.1
grid.417570.0,Child,grid.424277.0
grid.417570.0,Child,grid.476720.0
grid.417570.0,Child,grid.488322.7
grid.417570.0,Child,grid.497492.5
grid.417570.0,Child,grid.474328.e
grid.417570.0,Child,grid.426077.0
grid.417570.0,Child,grid.418587.7
grid.417570.0,Child,grid.476723.3
grid.417570.0,Child,grid.476718.b
grid.417570.0,Child,grid.488325.0
grid.417570.0,Child,grid.476717.4
grid.417570.0,Child,grid.488320.5
grid.417570.0,Child,grid.419227.b
grid.417570.0,Child,grid.418158.1
grid.417574.4,Related,grid.420310.4
grid.417574.4,Related,grid.472830.a
grid.417574.4,Related,grid.467157.6
grid.417574.4,Related,grid.417576.6
grid.417574.4,Child,grid.491581.0
grid.417574.4,Child,grid.487133.a
grid.417574.4,Child,grid.420310.4
grid.417574.4,Child,grid.481845.4
grid.417574.4,Child,grid.472830.a
grid.417574.4,Child,grid.482366.d
grid.417574.4,Child,grid.481562.c
grid.417574.4,Child,grid.467157.6
grid.417574.4,Child,grid.476019.d
grid.417574.4,Child,grid.467160.2
grid.417574.4,Child,grid.417576.6
grid.417574.4,Child,grid.482349.0
grid.417574.4,Child,grid.473219.a
grid.417576.6,Related,grid.417574.4
grid.417576.6,Parent,grid.417574.4
grid.417581.e,Related,grid.59490.31
grid.417581.e,Related,grid.7107.1
grid.417581.e,Parent,grid.411800.c
grid.417583.c,Parent,grid.419331.d
grid.417587.8,Parent,grid.27235.31
grid.417587.8,Child,grid.290496.0
grid.417587.8,Child,grid.413579.d
grid.417587.8,Child,grid.483500.a
grid.417587.8,Child,grid.483501.b
grid.417587.8,Child,grid.483503.9
grid.417587.8,Child,grid.483504.e
grid.417599.7,Child,grid.492675.b
grid.417599.7,Child,grid.492681.0
grid.417599.7,Child,grid.492685.4
grid.417600.4,Child,grid.459416.b
grid.417600.4,Child,grid.469910.3
grid.417600.4,Child,grid.497532.e
grid.417600.4,Child,grid.417605.1
grid.417605.1,Parent,grid.417600.4
grid.417615.0,Related,grid.10400.35
grid.417615.0,Parent,grid.41724.34
grid.417628.e,Parent,grid.418099.d
grid.417629.f,Parent,grid.418099.d
grid.417631.6,Parent,grid.418099.d
grid.417634.3,Parent,grid.418099.d
grid.417635.2,Related,grid.469887.c
grid.417635.2,Related,grid.216499.1
grid.417635.2,Related,grid.59056.3f
grid.417635.2,Parent,grid.418099.d
grid.417636.1,Parent,grid.418099.d
grid.417638.f,Parent,grid.418099.d
grid.417639.e,Parent,grid.418099.d
grid.417640.0,Parent,grid.418099.d
grid.417641.1,Parent,grid.418099.d
grid.417642.2,Parent,grid.418099.d
grid.417643.3,Parent,grid.418099.d
grid.417650.1,Child,grid.491657.8
grid.417650.1,Child,grid.476118.d
grid.417650.1,Child,grid.422897.2
grid.417653.2,Parent,grid.1016.6
grid.417654.5,Parent,grid.1016.6
grid.417656.7,Child,grid.418284.3
grid.417660.2,Parent,grid.1016.6
grid.417661.3,Related,grid.23856.3a
grid.417667.5,Parent,grid.1016.6
grid.417667.5,Child,grid.467784.e
grid.417671.2,Parent,grid.1016.6
grid.417684.8,Parent,grid.27235.31
grid.417689.5,Child,grid.419336.a
grid.417693.e,Parent,grid.439343.a
grid.417698.5,Parent,grid.449859.d
grid.417700.5,Child,grid.413509.a
grid.417700.5,Child,grid.417704.1
grid.417704.1,Related,grid.9481.4
grid.417704.1,Parent,grid.417700.5
grid.417705.0,Related,grid.6603.3
grid.417711.5,Parent,grid.463419.d
grid.417719.d,Related,grid.444699.2
grid.417722.5,Parent,grid.19096.37
grid.417726.1,Parent,grid.415820.a
grid.417728.f,Related,grid.452490.e
grid.417728.f,Child,grid.459849.d
grid.417730.6,Parent,grid.453002.0
grid.417730.6,Parent,grid.448385.6
grid.417731.7,Parent,grid.466123.4
grid.417732.4,Child,grid.490413.b
grid.417738.e,Parent,grid.420077.6
grid.417738.e,Child,grid.484608.6
grid.417744.5,Parent,grid.431264.6
grid.417754.4,Parent,grid.22642.30
grid.417756.6,Parent,grid.425416.0
grid.417757.7,Parent,grid.3532.7
grid.417760.3,Parent,grid.425416.0
grid.417768.b,Parent,grid.48336.3a
grid.417769.a,Related,grid.419574.a
grid.417772.0,Parent,grid.466118.c
grid.417776.4,Parent,grid.414603.4
grid.417778.a,Parent,grid.414603.4
grid.417780.d,Parent,grid.494150.d
grid.417781.c,Related,grid.253615.6
grid.417781.c,Related,grid.213910.8
grid.417781.c,Related,grid.257127.4
grid.417781.c,Related,grid.27755.32
grid.417781.c,Related,grid.224260.0
grid.417781.c,Parent,grid.414629.c
grid.417783.e,Parent,grid.17236.31
grid.417786.b,Parent,grid.4464.2
grid.417796.a,Child,grid.423732.3
grid.417796.a,Child,grid.472858.4
grid.417796.a,Child,grid.472859.5
grid.417808.2,Related,grid.494901.1
grid.417808.2,Parent,grid.4886.2
grid.417808.2,Child,grid.494766.e
grid.417808.2,Child,grid.495215.e
grid.417808.2,Child,grid.445365.5
grid.417808.2,Child,grid.445363.3
grid.417808.2,Child,grid.465375.6
grid.417808.2,Child,grid.466096.b
grid.417808.2,Child,grid.493323.c
grid.417808.2,Child,grid.466464.2
grid.417808.2,Child,grid.465360.2
grid.417808.2,Child,grid.465442.5
grid.417808.2,Child,grid.465422.3
grid.417808.2,Child,grid.465510.3
grid.417808.2,Child,grid.465366.4
grid.417808.2,Child,grid.465394.9
grid.417808.2,Child,grid.483595.6
grid.417808.2,Child,grid.495218.3
grid.417808.2,Child,grid.465431.1
grid.417815.e,Child,grid.467202.5
grid.417815.e,Child,grid.424144.3
grid.417815.e,Child,grid.488280.e
grid.417815.e,Child,grid.487186.4
grid.417815.e,Child,grid.459399.b
grid.417815.e,Child,grid.476012.6
grid.417815.e,Child,grid.476017.3
grid.417815.e,Child,grid.476086.b
grid.417815.e,Child,grid.476010.4
grid.417815.e,Child,grid.487189.b
grid.417815.e,Child,grid.467208.f
grid.417815.e,Child,grid.476014.0
grid.417815.e,Child,grid.418151.8
grid.417815.e,Child,grid.487187.5
grid.417815.e,Child,grid.418152.b
grid.417816.d,Related,grid.280881.b
grid.417816.d,Related,grid.19006.3e
grid.417816.d,Child,grid.416593.c
grid.417816.d,Child,grid.413083.d
grid.417816.d,Child,grid.415228.8
grid.417819.2,Parent,grid.237416.5
grid.417823.b,Child,grid.462435.2
grid.417824.c,Parent,grid.85084.31
grid.417830.9,Parent,grid.454821.e
grid.417831.8,Child,grid.493851.2
grid.417832.b,Child,grid.476059.9
grid.417832.b,Child,grid.476052.2
grid.417832.b,Child,grid.476066.5
grid.417832.b,Child,grid.476080.d
grid.417832.b,Child,grid.482381.4
grid.417832.b,Child,grid.476070.2
grid.417833.a,Related,grid.418280.7
grid.417845.b,Parent,grid.48862.30
grid.417850.f,Parent,grid.5399.6
grid.417850.f,Parent,grid.7429.8
grid.417850.f,Parent,grid.456999.e
grid.417851.e,Related,grid.410481.8
grid.417851.e,Related,grid.170205.1
grid.417851.e,Parent,grid.85084.31
grid.417856.9,Parent,grid.454186.a
grid.417858.7,Child,grid.413582.9
grid.417863.f,Related,grid.414592.f
grid.417866.a,Child,grid.476088.5
grid.417866.a,Child,grid.488242.0
grid.417866.a,Child,grid.487179.4
grid.417866.a,Child,grid.476084.9
grid.417867.b,Parent,grid.14105.31
grid.417870.d,Parent,grid.456999.e
grid.417876.b,Parent,grid.457079.8
grid.417882.0,Parent,grid.472734.1
grid.417885.7,Parent,grid.472667.6
grid.417885.7,Child,grid.463797.8
grid.417885.7,Child,grid.463962.c
grid.417885.7,Child,grid.464111.7
grid.417885.7,Child,grid.420312.6
grid.417885.7,Child,grid.463866.9
grid.417885.7,Child,grid.462625.1
grid.417885.7,Child,grid.462809.1
grid.417885.7,Child,grid.464123.6
grid.417885.7,Child,grid.462293.8
grid.417885.7,Child,grid.464053.0
grid.417886.4,Child,grid.497510.e
grid.417886.4,Child,grid.497511.f
grid.417886.4,Child,grid.417979.5
grid.417886.4,Child,grid.420023.7
grid.417886.4,Child,grid.497509.6
grid.417886.4,Child,grid.478179.4
grid.417886.4,Child,grid.476152.3
grid.417886.4,Child,grid.476413.3
grid.417889.b,Parent,grid.420488.2
grid.417893.0,Parent,grid.414603.4
grid.417894.7,Parent,grid.414603.4
grid.417895.6,Related,grid.426467.5
grid.417895.6,Child,grid.413820.c
grid.417895.6,Child,grid.413629.b
grid.417895.6,Child,grid.439482.0
grid.417895.6,Child,grid.439733.9
grid.417896.5,Parent,grid.457357.7
grid.417899.a,Related,grid.459384.7
grid.417903.8,Related,grid.413003.5
grid.417906.d,Related,grid.4777.3
grid.417913.9,Related,grid.413911.f
grid.417914.e,Parent,grid.484196.6
grid.417922.b,Child,grid.450822.9
grid.417922.b,Child,grid.447743.7
grid.417922.b,Child,grid.480156.e
grid.417922.b,Child,grid.421508.a
grid.417924.d,Child,grid.492911.6
grid.417924.d,Child,grid.481862.1
grid.417924.d,Child,grid.482006.8
grid.417924.d,Child,grid.476725.5
grid.417924.d,Child,grid.488333.7
grid.417924.d,Child,grid.418933.4
grid.417924.d,Child,grid.476734.5
grid.417924.d,Child,grid.486745.c
grid.417924.d,Child,grid.476744.2
grid.417924.d,Child,grid.420214.1
grid.417924.d,Child,grid.476750.7
grid.417924.d,Child,grid.497468.0
grid.417924.d,Child,grid.476719.a
grid.417924.d,Child,grid.476727.7
grid.417924.d,Child,grid.476300.6
grid.417924.d,Child,grid.467541.5
grid.417924.d,Child,grid.476745.3
grid.417924.d,Child,grid.482402.8
grid.417924.d,Child,grid.476716.5
grid.417924.d,Child,grid.417555.7
grid.417925.c,Parent,grid.7429.8
grid.417925.c,Parent,grid.10992.33
grid.417925.c,Parent,grid.462844.8
grid.417935.d,Parent,grid.419787.4
grid.417944.b,Child,grid.483491.3
grid.417953.d,Child,grid.491720.9
grid.417953.d,Child,grid.461755.4
grid.417961.c,Parent,grid.414548.8
grid.417961.c,Child,grid.462293.8
grid.417961.c,Child,grid.464134.0
grid.417961.c,Child,grid.452943.d
grid.417969.4,Related,grid.482280.4
grid.417971.d,Child,grid.464914.a
grid.417979.5,Parent,grid.417886.4
grid.417983.0,Parent,grid.453080.a
grid.417990.2,Parent,grid.418105.9
grid.417993.1,Child,grid.497567.e
grid.417993.1,Child,grid.419499.8
grid.417993.1,Child,grid.420097.8
grid.418000.d,Parent,grid.418276.e
grid.418002.f,Related,grid.1008.9
grid.418006.b,Related,grid.429111.e
grid.418007.a,Parent,grid.4561.6
grid.418008.5,Parent,grid.4561.6
grid.418009.4,Parent,grid.4561.6
grid.418010.c,Parent,grid.4561.6
grid.418010.c,Child,grid.424890.3
grid.418012.e,Related,grid.413592.8
grid.418012.e,Child,grid.418013.f
grid.418013.f,Parent,grid.418012.e
grid.418018.4,Parent,grid.4561.6
grid.418019.5,Parent,grid.418236.a
grid.418019.5,Child,grid.284594.6
grid.418021.e,Parent,grid.48336.3a
grid.418022.d,Parent,grid.8682.4
grid.418026.9,Parent,grid.4372.2
grid.418028.7,Parent,grid.4372.2
grid.418032.c,Parent,grid.4372.2
grid.418034.a,Parent,grid.4372.2
grid.418036.8,Parent,grid.9227.e
grid.418037.9,Parent,grid.418189.d
grid.418041.8,Related,grid.16008.3f
grid.418042.b,Child,grid.476389.7
grid.418042.b,Child,grid.497504.b
grid.418042.b,Child,grid.476166.4
grid.418042.b,Child,grid.468262.c
grid.418042.b,Child,grid.423286.9
grid.418065.e,Parent,grid.414548.8
grid.418065.e,Child,grid.464136.2
grid.418070.a,Parent,grid.414548.8
grid.418075.f,Parent,grid.414548.8
grid.418083.6,Parent,grid.414603.4
grid.418084.1,Related,grid.265695.b
grid.418089.c,Related,grid.7247.6
grid.418094.0,Child,grid.429569.5
grid.418094.0,Child,grid.440297.c
grid.418094.0,Child,grid.428970.0
grid.418094.0,Child,grid.424831.8
grid.418094.0,Child,grid.435052.5
grid.418094.0,Child,grid.483409.2
grid.418094.0,Child,grid.483435.d
grid.418094.0,Child,grid.482508.3
grid.418094.0,Child,grid.483451.f
grid.418094.0,Child,grid.429238.6
grid.418094.0,Child,grid.483563.f
grid.418095.1,Child,grid.485145.9
grid.418095.1,Child,grid.447917.8
grid.418095.1,Child,grid.423799.2
grid.418095.1,Child,grid.418338.5
grid.418095.1,Child,grid.448073.c
grid.418095.1,Child,grid.454748.e
grid.418095.1,Child,grid.447757.2
grid.418095.1,Child,grid.447782.a
grid.418095.1,Child,grid.434833.b
grid.418095.1,Child,grid.447837.b
grid.418095.1,Child,grid.426587.a
grid.418095.1,Child,grid.418791.2
grid.418095.1,Child,grid.435109.a
grid.418095.1,Child,grid.447879.1
grid.418095.1,Child,grid.448078.7
grid.418095.1,Child,grid.448082.2
grid.418095.1,Child,grid.418859.9
grid.418095.1,Child,grid.448014.d
grid.418095.1,Child,grid.424923.a
grid.418095.1,Child,grid.424931.9
grid.418095.1,Child,grid.448092.3
grid.418095.1,Child,grid.448127.c
grid.418095.1,Child,grid.448108.1
grid.418095.1,Child,grid.447761.7
grid.418095.1,Child,grid.447781.9
grid.418095.1,Child,grid.419008.4
grid.418095.1,Child,grid.424967.a
grid.418095.1,Child,grid.447909.7
grid.418095.1,Child,grid.448086.6
grid.418095.1,Child,grid.425014.6
grid.418095.1,Child,grid.447969.1
grid.418095.1,Child,grid.448119.1
grid.418095.1,Child,grid.424990.2
grid.418095.1,Child,grid.435265.3
grid.418095.1,Child,grid.424999.b
grid.418095.1,Child,grid.425493.d
grid.418095.1,Child,grid.418800.5
grid.418095.1,Child,grid.418827.0
grid.418095.1,Child,grid.418892.e
grid.418095.1,Child,grid.448361.c
grid.418095.1,Child,grid.447838.4
grid.418095.1,Child,grid.447862.b
grid.418095.1,Child,grid.425123.3
grid.418095.1,Child,grid.424881.3
grid.418095.1,Child,grid.435348.d
grid.418095.1,Child,grid.418925.3
grid.418095.1,Child,grid.448362.f
grid.418095.1,Child,grid.425087.c
grid.418095.1,Child,grid.448114.c
grid.418095.1,Child,grid.435383.a
grid.418095.1,Child,grid.438850.2
grid.418095.1,Child,grid.425128.8
grid.418095.1,Child,grid.448363.e
grid.418095.1,Child,grid.448132.8
grid.418095.1,Child,grid.438852.0
grid.418095.1,Child,grid.448112.a
grid.418095.1,Child,grid.448077.8
grid.418095.1,Child,grid.448124.f
grid.418095.1,Child,grid.425073.7
grid.418095.1,Child,grid.448023.9
grid.418095.1,Child,grid.448039.2
grid.418095.1,Child,grid.425110.3
grid.418095.1,Child,grid.447975.c
grid.418095.1,Child,grid.448289.b
grid.418095.1,Child,grid.17033.36
grid.418095.1,Child,grid.486641.9
grid.418096.2,Related,grid.473108.9
grid.418097.3,Child,grid.418367.f
grid.418098.c,Child,grid.423928.6
grid.418098.c,Child,grid.450974.b
grid.418098.c,Child,grid.435140.7
grid.418098.c,Child,grid.483122.e
grid.418098.c,Child,grid.435291.8
grid.418098.c,Child,grid.473666.6
grid.418099.d,Related,grid.462641.3
grid.418099.d,Child,grid.465028.d
grid.418099.d,Child,grid.464525.4
grid.418099.d,Child,grid.418363.b
grid.418099.d,Child,grid.417628.e
grid.418099.d,Child,grid.462181.8
grid.418099.d,Child,grid.417629.f
grid.418099.d,Child,grid.418364.c
grid.418099.d,Child,grid.417631.6
grid.418099.d,Child,grid.418369.1
grid.418099.d,Child,grid.418372.b
grid.418099.d,Child,grid.417634.3
grid.418099.d,Child,grid.462062.4
grid.418099.d,Child,grid.453991.3
grid.418099.d,Child,grid.417635.2
grid.418099.d,Child,grid.417636.1
grid.418099.d,Child,grid.418225.8
grid.418099.d,Child,grid.418362.a
grid.418099.d,Child,grid.417638.f
grid.418099.d,Child,grid.417639.e
grid.418099.d,Child,grid.417640.0
grid.418099.d,Child,grid.417641.1
grid.418099.d,Child,grid.418808.d
grid.418099.d,Child,grid.417642.2
grid.418099.d,Child,grid.417643.3
grid.418099.d,Child,grid.419340.b
grid.418099.d,Child,grid.419382.5
grid.418099.d,Child,grid.419023.d
grid.418099.d,Child,grid.436330.1
grid.418099.d,Child,grid.462564.7
grid.418099.d,Child,grid.464998.e
grid.418099.d,Child,grid.419695.6
grid.418099.d,Child,grid.419701.a
grid.418099.d,Child,grid.462670.1
grid.418099.d,Child,grid.481108.4
grid.418099.d,Child,grid.462888.8
grid.418099.d,Child,grid.465106.0
grid.418100.c,Parent,grid.496779.2
grid.418100.c,Child,grid.418195.0
grid.418100.c,Child,grid.421605.4
grid.418100.c,Child,grid.493538.0
grid.418100.c,Child,grid.14830.3e
grid.418100.c,Child,grid.63622.33
grid.418100.c,Child,grid.40368.39
grid.418100.c,Child,grid.482685.5
grid.418100.c,Child,grid.418374.d
grid.418100.c,Child,grid.14454.30
grid.418101.d,Child,grid.450022.1
grid.418101.d,Child,grid.419927.0
grid.418101.d,Child,grid.450092.a
grid.418101.d,Child,grid.450142.6
grid.418101.d,Child,grid.450081.8
grid.418101.d,Child,grid.450023.0
grid.418101.d,Child,grid.418375.c
grid.418101.d,Child,grid.450195.c
grid.418101.d,Child,grid.419918.c
grid.418101.d,Child,grid.450170.7
grid.418101.d,Child,grid.438453.d
grid.418101.d,Child,grid.450181.9
grid.418101.d,Child,grid.418704.e
grid.418105.9,Child,grid.464742.7
grid.418105.9,Child,grid.466516.6
grid.418105.9,Child,grid.464527.6
grid.418105.9,Child,grid.464759.d
grid.418105.9,Child,grid.473638.d
grid.418105.9,Child,grid.482244.c
grid.418105.9,Child,grid.464528.9
grid.418105.9,Child,grid.464531.1
grid.418105.9,Child,grid.444582.b
grid.418105.9,Child,grid.418368.0
grid.418105.9,Child,grid.459425.b
grid.418105.9,Child,grid.464762.5
grid.418105.9,Child,grid.482247.f
grid.418105.9,Child,grid.462189.0
grid.418105.9,Child,grid.464533.3
grid.418105.9,Child,grid.418370.9
grid.418105.9,Child,grid.466523.0
grid.418105.9,Child,grid.482704.d
grid.418105.9,Child,grid.418371.8
grid.418105.9,Child,grid.464535.5
grid.418105.9,Child,grid.464539.9
grid.418105.9,Child,grid.464780.9
grid.418105.9,Child,grid.418373.a
grid.418105.9,Child,grid.465018.e
grid.418105.9,Child,grid.464810.f
grid.418105.9,Child,grid.469932.3
grid.418105.9,Child,grid.418196.3
grid.418105.9,Child,grid.463150.5
grid.418105.9,Child,grid.418197.2
grid.418105.9,Child,grid.418222.f
grid.418105.9,Child,grid.464813.c
grid.418105.9,Child,grid.464816.9
grid.418105.9,Child,grid.464820.c
grid.418105.9,Child,grid.464869.1
grid.418105.9,Child,grid.464537.7
grid.418105.9,Child,grid.418198.d
grid.418105.9,Child,grid.459610.f
grid.418105.9,Child,grid.459616.9
grid.418105.9,Child,grid.493271.a
grid.418105.9,Child,grid.417990.2
grid.418105.9,Child,grid.462635.0
grid.418105.9,Child,grid.464948.3
grid.418105.9,Child,grid.473401.5
grid.418105.9,Child,grid.452695.9
grid.418105.9,Child,grid.464954.e
grid.418105.9,Child,grid.419332.e
grid.418105.9,Child,grid.464968.1
grid.418105.9,Child,grid.464970.8
grid.418105.9,Child,grid.419506.f
grid.418105.9,Child,grid.482479.4
grid.418105.9,Child,grid.465009.e
grid.418105.9,Child,grid.465016.0
grid.418105.9,Child,grid.465023.6
grid.418105.9,Child,grid.462601.7
grid.418105.9,Child,grid.465029.c
grid.418105.9,Child,grid.466936.8
grid.418105.9,Child,grid.465032.6
grid.418105.9,Child,grid.465036.2
grid.418105.9,Child,grid.465012.4
grid.418105.9,Child,grid.459991.9
grid.418105.9,Child,grid.464716.6
grid.418105.9,Child,grid.473812.b
grid.418107.b,Child,grid.418519.0
grid.418107.b,Child,grid.467108.c
grid.418107.b,Child,grid.418132.d
grid.418107.b,Child,grid.418648.7
grid.418107.b,Child,grid.418756.9
grid.418107.b,Child,grid.419144.d
grid.418107.b,Child,grid.419755.b
grid.418108.4,Parent,grid.414548.8
grid.418108.4,Child,grid.464132.6
grid.418108.4,Child,grid.473827.d
grid.418108.4,Child,grid.464137.3
grid.418110.d,Parent,grid.410529.b
grid.418110.d,Parent,grid.457026.2
grid.418110.d,Parent,grid.7429.8
grid.418110.d,Parent,grid.9621.c
grid.418110.d,Parent,grid.443947.9
grid.418116.b,Child,grid.462282.8
grid.418116.b,Child,grid.462859.4
grid.418116.b,Child,grid.462833.8
grid.418116.b,Child,grid.463769.9
grid.418119.4,Related,grid.4989.c
