Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
SW3 6WQ,No,51.463324,-0.138901,529383,175459,TQ293754,6/1/2001 12:00:00 AM,6/1/2016 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 6WX,Yes,51.463324,-0.138901,529383,175459,TQ293754,4/1/2008 12:00:00 AM,,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 6XL,No,51.46324,-0.139336,529353,175449,TQ293754,1/1/2007 12:00:00 AM,12/1/2012 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 6XP,No,51.46324,-0.139336,529353,175449,TQ293754,11/1/2007 12:00:00 AM,12/1/2012 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 6XW,Yes,51.463324,-0.138901,529383,175459,TQ293754,1/1/2007 12:00:00 AM,,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 6YR,No,51.463324,-0.138901,529383,175459,TQ293754,10/1/2002 12:00:00 AM,2/1/2016 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 6ZJ,Yes,51.463324,-0.138901,529383,175459,TQ293754,6/1/1997 12:00:00 AM,,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 6ZL,No,51.46324,-0.139336,529353,175449,TQ293754,3/1/2013 12:00:00 AM,2/1/2015 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 9AS,No,51.46324,-0.139336,529353,175449,TQ293754,5/1/2009 12:00:00 AM,9/1/2014 12:00:00 AM,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
SW3 9AT,Yes,51.463324,-0.138901,529383,175459,TQ293754,6/1/2009 12:00:00 AM,,21,,,"Clapham Common",0.2,"Greater London","Lambeth"
